Arquivo,Vertices,Arestas,Densidade,Representacao,Algoritmo,Direcionado,Execucao,Tempo(ns)
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,7,611831200
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,8,591601100
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,9,599261900
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,10,606334000
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,1,388070800
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,2,381789100
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,3,381777700
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,4,376843200
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,5,382022200
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,6,378587900
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,7,377717400
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,8,378180000
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,9,379820900
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,10,378166500
